date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode,racecourse,surface,distance,race_first_prize,umaban,class_code,place_payout,race_name,distance_band,season,prize_band
2025-09-20,2025-0920-06-04-06-10,2022104902,マイユニバース,1,1,14.0,1.399999976158142,1,0.8312874904043299,0.5446485077291086,1,140.0,2025-08-31,monthly_walk_forward,中山,芝,2500,15500000.0,1,grade:E|condition:13,110.0,九十九里特別,2500m～,秋,11.0-15.9M
2025-09-20,2025-0920-06-04-06-11,2021110133,ジャスパーロブスト,2,0,49.0,4.900000095367432,3,1.1931041232434891,0.2120629268756154,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1800,22000000.0,4,grade:E|condition:13,160.0,バーレーン王国イサ・ビン・サルマン・アルカリファ殿下来場記念,1700～2000m,秋,16.0-24.9M
2025-09-20,2025-0920-06-04-06-12,2022102315,シュヴァルボヌール,2,0,17.0,1.7000000476837158,1,0.3054618967059192,0.2399769273611226,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1200,11400000.0,15,grade:unknown|condition:13,120.0,,～1200m,秋,11.0-15.9M
2025-09-20,2025-0920-09-04-06-04,2018103308,ジューンベロシティ,2,0,17.0,1.7000000476837158,1,0.5013369025095877,0.2233164535668497,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,3140,30000000.0,5,grade:H|condition:18,110.0,阪神ジャンプステークス,2500m～,秋,25.0-49.9M
2025-09-20,2025-0920-09-04-06-08,2023107046,アランカール,1,1,18.0,1.7999999523162842,1,0.3663429037580417,0.2499626875802681,1,180.0,2025-08-31,monthly_walk_forward,阪神,芝,1600,16000000.0,4,grade:E|condition:11,110.0,野路菊ステークス,1300～1600m,秋,16.0-24.9M
2025-09-20,2025-0920-09-04-06-10,2022101448,グローリーリンク,1,1,14.0,1.399999976158142,1,1.3197405711004249,0.4626637833629186,1,140.0,2025-08-31,monthly_walk_forward,阪神,芝,2000,15500000.0,1,grade:E|condition:13,110.0,夕月特別,1700～2000m,秋,11.0-15.9M
2025-09-20,2025-0920-09-04-06-11,2021103073,プロミシングスター,12,0,33.0,3.299999952316284,1,0.3912860131230301,0.1711350227368821,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1400,18400000.0,1,grade:E|condition:13,0.0,大阪スポーツ杯,1300～1600m,秋,16.0-24.9M
2025-09-20,2025-0920-09-04-06-12,2022106186,ゴッドエスパーダ,2,0,24.0,2.4000000953674316,1,0.5070723605158456,0.1555248347944252,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1800,11400000.0,2,grade:unknown|condition:13,140.0,,1700～2000m,秋,11.0-15.9M
2025-09-21,2025-0921-06-04-07-09,2022104594,ヒシアマン,1,1,14.0,1.399999976158142,1,1.0128721200654376,0.4446716518366619,1,140.0,2025-08-31,monthly_walk_forward,中山,芝,1600,15500000.0,3,grade:E|condition:13,110.0,木更津特別,1300～1600m,秋,11.0-15.9M
2025-09-21,2025-0921-06-04-07-10,2022104983,イムホテプ,11,0,17.0,1.7000000476837158,1,1.3668391144409051,0.3196530057296525,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1800,18400000.0,15,grade:E|condition:13,0.0,内房ステークス,1700～2000m,秋,16.0-24.9M
2025-09-21,2025-0921-06-04-07-11,2019105556,ドゥラドーレス,2,0,35.0,3.5,2,1.1606061284634237,0.2039358625278598,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,2200,67000000.0,9,grade:B|condition:13,130.0,産経賞オールカマー,2100～2400m,秋,50M+
2025-09-21,2025-0921-06-04-07-12,2022102123,モズカトレア,2,0,36.0,3.5999999046325684,2,0.7856431625403155,0.2097992630865272,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1800,11400000.0,7,grade:unknown|condition:13,180.0,,1700～2000m,秋,11.0-15.9M
2025-09-21,2025-0921-09-04-07-01,2021104649,エブリモーメント,6,0,192.0,19.200000762939453,6,-1.2915408940366508,0.1708135685740003,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,2970,8400000.0,7,grade:unknown|condition:18,0.0,,2500m～,秋,8.0-10.9M
2025-09-21,2025-0921-09-04-07-09,2022105435,ボンヌソワレ,4,0,20.0,2.0,1,1.0180629331267856,0.5227559300814013,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1200,15500000.0,10,grade:E|condition:13,0.0,北摂特別,～1200m,秋,11.0-15.9M
2025-09-21,2025-0921-09-04-07-10,2021110077,シャイニングソード,3,0,21.0,2.0999999046325684,1,1.074021782526399,0.2985336234551334,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,2200,18400000.0,5,grade:E|condition:13,110.0,ムーンライトハンデキャップ,2100～2400m,秋,16.0-24.9M
2025-09-21,2025-0921-09-04-07-11,2022104714,ショウヘイ,2,0,25.0,2.5,1,1.2160522675700176,0.2226077716120904,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,2400,54000000.0,5,grade:B|condition:12,110.0,神戸新聞杯,2100～2400m,秋,50M+
2025-09-21,2025-0921-09-04-07-12,2022106689,アンズアメ,6,0,53.0,5.300000190734863,3,0.7559460972424253,0.1885954312367203,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1400,11400000.0,12,grade:unknown|condition:13,0.0,,1300～1600m,秋,11.0-15.9M
2025-09-27,2025-0927-06-04-08-01,2020102798,スマラグドス,5,0,26.0,2.5999999046325684,1,-0.6404857363546302,0.1916320618354366,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,2880,8400000.0,8,grade:unknown|condition:18,0.0,,2500m～,秋,8.0-10.9M
2025-09-27,2025-0927-06-04-08-09,2023106816,ロックターミガン,4,0,19.0,1.899999976158142,1,0.5511509130400504,0.2342968886242361,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,2000,16000000.0,9,grade:E|condition:11,0.0,芙蓉ステークス,1700～2000m,秋,16.0-24.9M
2025-09-27,2025-0927-06-04-08-10,2022106603,モジャーリオ,2,0,41.0,4.099999904632568,2,0.5430742205340826,0.1454767255098291,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1200,15500000.0,5,grade:E|condition:13,140.0,勝浦特別,～1200m,秋,11.0-15.9M
2025-09-27,2025-0927-06-04-08-11,2022105326,コートアリシアン,8,0,31.0,3.0999999046325684,1,1.2952503071389416,0.146864360870269,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1600,18400000.0,10,grade:E|condition:13,0.0,秋風ステークス,1300～1600m,秋,16.0-24.9M
