date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode
2026-07-11,2026-0711-03-02-05-08,2022106767,ミッシオーネ,12,0,1643.0,164.3,13,-1.507196532461174,0.02102525556921368,11,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2022105138,ダノンリュラ,15,0,1496.0,149.6,12,-1.6293251931740358,0.017659163832870476,12,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2022101908,イズルード,13,0,856.0,85.6,10,-1.8022316163743548,0.01379416490774844,13,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2023106845,ラエトゥス,6,0,2944.0,294.4,14,-1.8378244206127212,0.013110308206600318,14,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2020101677,エーティータキオン,16,0,7349.0,734.9,16,-2.3445605640628533,0.006356577034949314,15,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2019102950,アイファーリーベン,14,0,6073.0,607.3,15,-2.5294320589428647,0.004881184397751908,16,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2023105807,アメティスタ,8,0,65.0,6.5,5,1.0293911881251656,0.2986736916681931,1,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2022105118,ノクターン,4,0,27.0,2.7,1,0.9972208843468373,0.28525800983898014,2,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2023100021,キンググローリー,2,0,43.0,4.3,2,0.2974679080858006,0.10497759636827377,3,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2022105587,サトノソティラス,1,1,60.0,6.0,4,0.1770081498085207,0.0883814044400638,4,600.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2022103510,キングズトゥルー,6,0,58.0,5.8,3,0.018729664429459218,0.07049554163033574,5,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2021105838,モルトマエストーソ,14,0,861.0,86.1,11,-0.4933134878147604,0.0339218466590368,6,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2021102988,スズカミエール,7,0,402.0,40.2,7,-0.8363484285059053,0.02078038131850656,7,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2021103033,ハイラント,9,0,488.0,48.8,8,-0.8469167611794981,0.020469003503498524,8,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2021105056,オルトパラティウム,3,0,195.0,19.5,6,-0.912018413522086,0.018651178923964472,9,0.0,2026-06-30,monthly_walk_forward
