race_id,date,racecourse,race_number,pred_rank1_horse,pred_rank2_horse,pred_rank3_horse,p1,p2,p3,p4,gap_1_2,gap_2_3,gap_3_4,ratio_1_2,ratio_2_3,ratio_3_4,top1_share,top2_share,top3_share,prediction_entropy,normalized_entropy,prediction_std,prediction_range,actual_winner,actual_second,actual_third,top1_hit,top2_box_hit,top2_exact_hit,top3_box_hit,top2_order_hit,top1_odds,top1_fair_odds,top1_market_implied_probability,top1_edge,top1_expected_return,recommendation
2026-0802-01-01-04-02,2026-08-02,札幌,2,エグジスタンス,ペカリーナ,ブルーエ,0.20773888851049718,0.19451754017036518,0.13660712670753597,0.10367529827751032,0.013221348340132,0.05791041346282921,0.03293182843002565,1.0679699544244303,1.4239194166407614,1.3176439226813332,0.20773888851049718,0.40225642868086237,0.5388635553883984,2.290162809264586,0.8677957782745338,0.07406206872311952,0.23687148081838819,エグジスタンス,ショウナンバーボン,グローリーバローズ,1,0,0,0,0,39.0,4.084884025841666,0.02564102564102564,0.21916396604878272,9.547394675902526,UNSET
2026-0802-01-01-04-03,2026-08-02,札幌,3,ワンダーブリッツ,ゴンフィンガー,ハイランダー,0.38947055574247047,0.2614179962763362,0.09796383311951923,0.06638116855768192,0.12805255946613425,0.163454163156817,0.03158266456183731,1.4898383481249478,2.668515389321254,1.4757774719556729,0.38947055574247047,0.6508885520188067,0.748852385138326,1.7518519392125005,0.7305790036309925,0.10539846911107721,0.3446806313583769,ワンダーブリッツ,ゴンフィンガー,イーサンミラー,1,1,1,0,1,15.0,2.849403237850294,0.06666666666666667,0.284284011958392,5.26426017937588,TWO_HORSE_ORDERED
2026-0802-01-01-04-04,2026-08-02,札幌,4,ワンダフルデイズ,クオンタムスター,タケルフォーカス,0.2558631593361105,0.18739638952537388,0.10793288858163186,0.08400804990903867,0.0684667698107366,0.07946350094374202,0.023924838672593193,1.3653579985406605,1.7362306521023214,1.284792215728115,0.2558631593361105,0.44325954886148433,0.5511924374431162,2.228209761730264,0.868714914486836,0.0672694334941808,0.23663353763421596,レイデラティエラ,クオンタムスター,タケルフォーカス,0,0,0,0,0,32.0,3.9927536777916335,0.03125,0.21920371708306674,8.014518946658136,UNSET
2026-0802-01-01-04-05,2026-08-02,札幌,5,ジューンガレン,ホウオウプレマ,オンザボー,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,1.0,1.0,1.0,0.09999999999999998,0.19999999999999996,0.29999999999999993,2.3025850929940455,0.9999999999999998,0.0,0.0,ホウオウプレマ,ロゼプレミア,オンザボー,0,0,0,0,0,99.0,10.145143149425289,0.010101010101010102,0.08846832354675109,9.758364031128357,CHAOTIC_SKIP
2026-0802-01-01-04-06,2026-08-02,札幌,6,ロードアマルフィ,ココデイック,タイセイジェイド,0.15501474894078549,0.14402265581352355,0.11205393248611067,0.10605131735016815,0.010992093127261932,0.03196872332741288,0.006002615135942524,1.0763219721589787,1.2852976474643178,1.0566010426454453,0.15501474894078549,0.29903740475430907,0.41109133724041974,2.2547618354370673,0.9792306231363662,0.03741219082128291,0.12570162614908578,セイントホース,ステイアンビシャス,アスクガンバーレ,0,0,0,0,0,49.0,5.309280749936006,0.02040816326530612,0.16794126617710062,9.22912204267793,CHAOTIC_SKIP
2026-0802-01-01-04-07,2026-08-02,札幌,7,アールグレイ,メイショウローゼ,スリールーディカ,0.2531125910028739,0.15748528106172158,0.10070786442269374,0.09435578990264272,0.09562730994115234,0.05677741663902784,0.006352074520051015,1.6072142697810223,1.5637833446722706,1.067320453006701,0.2531125910028739,0.4105978720645955,0.5113057364872893,2.2151974710885405,0.8914610419178242,0.03479975704768805,0.12730284107484288,ウインベルチェーロ,メイショウローゼ,ヤクジョ,0,0,0,0,0,18.0,7.345163209372413,0.05555555555555555,0.08058845806200465,2.4505922451160838,UNSET
2026-0802-01-01-04-08,2026-08-02,札幌,8,ジーティーエスピ,ダブルチャレンジ,ディーズメンフィス,0.21347646887103552,0.14236746841096973,0.1216297366957601,0.10412482000499831,0.0711090004600658,0.020737731715209623,0.01750491669076179,1.4994750644493915,1.170498862190931,1.1681147366201594,0.21347646887103552,0.35584393728200525,0.47747367397776536,2.3959388339772607,0.9078767661051754,0.05889303208763683,0.2165933291728407,サトノワーグナー,エコロハート,ジーティーエスピ,0,0,0,0,0,43.0,4.256673607033118,0.023255813953488372,0.21166940989917987,10.101784625664735,UNSET
2026-0802-01-01-04-09,2026-08-02,札幌,9,ヒットミー,デアプリームス,パールフロント,0.19314457487215467,0.18924461492577394,0.11862869466320265,0.10196597535175617,0.003899959946380732,0.07061592026257128,0.016662719311446486,1.0206080365769477,1.5952684589766086,1.1634145042399135,0.19314457487215467,0.3823891897979286,0.5010178844611313,2.2487031926037955,0.9049447361717364,0.07045755311939625,0.21253460435634663,アイアムイチバン,パールフロント,クインズシフォン,0,0,0,0,0,57.0,4.257052890373176,0.017543859649122806,0.21736043347379852,13.389544708006516,UNSET
2026-0802-01-01-04-10,2026-08-02,札幌,10,ヘニーガイスト,チャーリー,サムシャイン,0.263633208641956,0.17713711902725693,0.1713263673549625,0.1633736957281483,0.08649608961469907,0.0058107516722944175,0.007952671626814206,1.4883001941642142,1.0339162719784714,1.0486777971898693,0.263633208641956,0.4407703276692129,0.6120966950241754,1.9585391741683018,0.8505827559326452,0.1111146207060063,0.3476380241366764,ヘニーガイスト,サムシャイン,アイウィル,1,0,0,0,0,17.0,2.8078380106858676,0.058823529411764705,0.29732237223721647,6.05448032803268,UNSET
2026-0802-01-01-04-11,2026-08-02,札幌,11,コガネノソラ,ココナッツブラウン,フェスティバルヒル,0.13663325797162115,0.13615939698409069,0.11000555865608859,0.10154096718124823,0.0004738609875304667,0.026153838328002096,0.008464591474840355,1.0034801930533361,1.237750152333366,1.0833613437986194,0.13663325797162115,0.2727926549557118,0.3827982136118004,2.5142670901581434,0.9527140854210591,0.044083848934897814,0.13491184968030168,ココナッツブラウン,コガネノソラ,ヴーレヴー,0,1,0,0,0,88.0,5.989548872546066,0.011363636363636364,0.15559384595755144,14.692258444264525,CHAOTIC_SKIP
2026-0802-01-01-04-12,2026-08-02,札幌,12,デンプシー,ミキノバカラ,ホウオウヘッセン,0.21225167008358803,0.11275116224303622,0.1057609994237026,0.09862614969158705,0.09950050784055181,0.006990162819333623,0.007134849732115547,1.8824787777005572,1.066093955781653,1.072342373239013,0.21225167008358803,0.32500283232662425,0.43076383175032684,2.4322150962427864,0.9216226828226475,0.04769141743493378,0.19212571331312533,マテンロウサン,デンプシー,バシレウスシチー,0,0,0,0,0,29.0,4.844103947444172,0.034482758620689655,0.17195376934184847,5.9866593109136055,UNSET
2026-0802-04-02-04-01,2026-08-02,新潟,1,サノノキセキ,シュネーバレン,デザートスピリット,0.2277001022493756,0.21072019064357234,0.20071788488916287,0.096711386850387,0.016979911605803255,0.010002305754409468,0.10400649803877587,1.08058037321409,1.0498326582104667,2.075431771024796,0.2277001022493756,0.4384202928929479,0.6391381777821108,2.0565800431558423,0.8276286931468027,0.09530284515081093,0.25870401077996424,ノドゥス,ヴェントリナ,サノノキセキ,0,0,0,0,0,30.0,3.6535439075320717,0.03333333333333333,0.24037351823574743,8.211205547072423,THREE_HORSE
2026-0802-04-02-04-02,2026-08-02,新潟,2,ライングラウス,ステラガーネット,ゼノスフィア,0.08333333333333336,0.08333333333333336,0.08333333333333336,0.08333333333333336,0.0,0.0,0.0,1.0,1.0,1.0,0.08333333333333336,0.1666666666666667,0.25000000000000006,2.4849066497880012,1.0000000000000004,0.0,0.0,リーチツモドライチ,テンユメノオーロラ,ラインホルト,0,0,0,0,0,478.0,12.499369252946128,0.0020920502092050207,0.07791198677564506,38.241929678758346,CHAOTIC_SKIP
2026-0802-04-02-04-03,2026-08-02,新潟,3,ベールダウン,レーゲンシャウアー,クラオルグジェシダ,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,1.0,1.0,1.0,0.0769230769230769,0.1538461538461538,0.2307692307692307,2.5649493574615363,0.9999999999999998,0.0,0.0,ニシノトラノスケ,ファーストアライヴ,ヴァルフォース,0,0,0,0,0,227.0,13.715669600339327,0.004405286343612335,0.06850402316434342,16.55041325830596,CHAOTIC_SKIP
2026-0802-04-02-04-04,2026-08-02,新潟,4,ウォーレーションズ,ツインドライヴ,サトノクラシカル,0.22140946405601528,0.14570066780931173,0.11819996570892445,0.1026402154680962,0.07570879624670354,0.027500702100387284,0.015559750240828257,1.5196187319181593,1.2326625218158662,1.1515950660261884,0.22140946405601528,0.36711013186532704,0.4853100975742515,2.3572146282264472,0.8704471679539144,0.04033329021835476,0.1438940297968331,サトノクラシカル,サングラント,ネイティヴプライド,0,0,0,0,0,44.0,6.522004829310198,0.022727272727272728,0.13059981398476905,6.746391815329838,UNSET
2026-0802-04-02-04-05,2026-08-02,新潟,5,レッドレガリア,セーヌデローヴ,チルチャンプ,0.2890137922141827,0.09863323231205177,0.09086159016565978,0.07979287062371586,0.19038055990213093,0.007771642146391991,0.011068719541943925,2.9301867680845413,1.0855327551743554,1.138718151827641,0.2890137922141827,0.3876470245262345,0.4785086146918943,2.4587852486151665,0.8506813152661235,0.05459435524256607,0.24591587493460565,セーヌデローヴ,ジーナグレイス,レッドレガリア,0,0,0,0,0,24.0,3.982771249335991,0.041666666666666664,0.20941478827923823,6.025954918701718,ONE_HORSE
2026-0802-04-02-04-06,2026-08-02,新潟,6,ブレトワルダ,マッドゲイル,ヘリオトロープ,0.14143968239783325,0.14008694365288035,0.1304508250490982,0.11687822227445098,0.0013527387449528971,0.009636118603782162,0.01357260277464721,1.0096564227163443,1.0738678241410538,1.1161260199763845,0.14143968239783325,0.2815266260507136,0.41197745109981176,2.4269853334929334,0.8962113525462416,0.047736833499403254,0.13521451973161894,ブレトワルダ,フィールオーサム,ナイトスラッガー,1,0,0,0,0,52.0,7.111124966380916,0.019230769230769232,0.12139395677639202,7.312485752372385,UNSET
2026-0802-04-02-04-07,2026-08-02,新潟,7,ピューロマジック,アメリカンステージ,ビッグシーザー,0.20489908423580155,0.1178129300816538,0.08430548374979704,0.07245091274761511,0.08708615415414775,0.03350744633185676,0.01185457100218193,1.73919012194833,1.3974527497084366,1.1636221070599577,0.20489908423580155,0.32271201431745533,0.4070174980672524,2.607237795012678,0.9202405461213815,0.03588418523761298,0.15057999480480982,ピューロマジック,ロードトレイル,カウスリップ,1,0,0,0,0,27.0,6.0448815198302945,0.037037037037037035,0.12839217720305848,4.466588784482579,UNSET
2026-0802-04-02-04-08,2026-08-02,新潟,8,ガーヴィ,キアラメンテ,リポサンテ,0.1838679791440081,0.13619435636029614,0.11384274213597827,0.10106156003389996,0.047673622783711955,0.022351614224317876,0.012781182102078306,1.350041103447734,1.1963376303569728,1.1264692737554318,0.1838679791440081,0.32006233550430424,0.4339050776402825,2.439811125236066,0.9245009942969902,0.06353025534014028,0.22087482321182833,ファストフォワード,キアラメンテ,リポサンテ,0,0,0,0,0,28.0,4.001636547081154,0.03571428571428571,0.2141834719242517,6.997137213879047,UNSET
2026-0802-04-02-04-09,2026-08-02,新潟,9,エコロガノン,メディチパワー,サトノシャムロック,0.21906035355124556,0.1555620806987602,0.11562041222717774,0.11431020058186445,0.06349827285248535,0.03994166847158247,0.0013102116453132945,1.4081860602999212,1.3454551640336894,1.01146189612689,0.21906035355124556,0.37462243425000574,0.49024284647718347,2.3253519082735767,0.8586812413326494,0.05451652107100436,0.18983412210702713,ブレゲアン,エコロガノン,ウリズンベー,0,0,0,0,0,40.0,5.083526469965411,0.025,0.17171383751185704,7.868553500474281,UNSET
2026-0802-04-02-04-10,2026-08-02,新潟,10,チームユートピア,トモジャオーリー,レゲンデ,0.3502281629664799,0.2392321212226998,0.08965068342552819,0.05179778227577744,0.11099604174378011,0.1495814377971716,0.03785290114975075,1.463967970423397,2.668491885189333,1.7307822745811294,0.3502281629664799,0.5894602841891797,0.6791109676147079,2.0375681561788155,0.7720818086494041,0.10469368650384142,0.3693336613783708,レディサン,カンレイスター,マオノクラッシュ,0,0,0,0,0,26.0,2.599856310016864,0.038461538461538464,0.34617510324329226,10.0005526843256,TWO_HORSE_ORDERED
2026-0802-04-02-04-11,2026-08-02,新潟,11,ヤマメホープ,クイーンズレイン,マイネルオラクル,0.2761624626161782,0.15344565094946624,0.08915444227431019,0.08810721366158243,0.12271681166671197,0.06429120867515606,0.0010472286127277547,1.7997412172152465,1.7211217639312353,1.0118858441801386,0.2761624626161782,0.42960811356564443,0.5187625558399547,2.2128030053684764,0.8627082631987829,0.0712958256487378,0.27493114527145457,クイーンズレイン,ヤマメホープ,サヴマ,0,1,0,0,0,30.0,3.5464031775354323,0.03333333333333333,0.2486425024471175,8.459275073413524,UNSET
2026-0802-04-02-04-12,2026-08-02,新潟,12,シャインアルプス,ウインテラジーナ,ノーブルクロンヌ,0.32672387666560865,0.17130087951261558,0.09308555379838135,0.058111866108848984,0.15542299715299307,0.07821532571423423,0.034973687689532365,1.9073099775973237,1.8402520318420699,1.6018338427477679,0.32672387666560865,0.4980247561782242,0.5911103099766055,2.2860335543655323,0.8068695423736411,0.06907023548795457,0.28626140870290934,ノーブルクロンヌ,シャインアルプス,ウインテラジーナ,0,0,0,1,0,24.0,3.409268527742262,0.041666666666666664,0.25165138436471846,7.039633224753244,FLAT_VALUE
2026-0802-07-02-04-01,2026-08-02,中京,1,ビクスバイト,ゴールデンテティス,タイセイアビオン,0.25083100586954404,0.16241578236771653,0.15166640046912355,0.08948349297450889,0.08841522350182751,0.01074938189859298,0.062182907494614664,1.5443758125774472,1.070875169881686,1.6949092556358822,0.25083100586954404,0.4132467882372606,0.5649131887063841,2.3326854777489614,0.8070537886264395,0.07480037380202123,0.27928482860391496,タイセイアビオン,ビクスバイト,ルーチェブリラーレ,0,0,0,0,0,33.0,3.5108882151809095,0.030303030303030304,0.2545251780335521,9.39933087510722,FLAT_VALUE
2026-0802-07-02-04-02,2026-08-02,中京,2,サンライズエイト,アントラヴァースト,ラッキーハナコ,0.12499999999999999,0.12499999999999999,0.12499999999999999,0.12499999999999999,0.0,0.0,0.0,1.0,1.0,1.0,0.12499999999999999,0.24999999999999997,0.37499999999999994,2.0794415416798357,1.0,0.0,0.0,ファンビッチャン,オーリエイト,サンライズエイト,0,0,0,0,0,59.0,8.443455625703532,0.01694915254237288,0.10148576845795834,6.987660339019542,CHAOTIC_SKIP
2026-0802-07-02-04-03,2026-08-02,中京,3,ムーンパッセ,トゥーレジット,アレオクール,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,1.0,1.0,1.0,0.09999999999999998,0.19999999999999996,0.29999999999999993,2.3025850929940455,0.9999999999999998,0.0,0.0,スーサンコルティナ,トゥーレジット,ベルコート,0,0,0,0,0,158.0,10.145143149425289,0.006329113924050633,0.09224021972371055,15.573954716346268,CHAOTIC_SKIP
2026-0802-07-02-04-04,2026-08-02,中京,4,クロカミジョウ,ナムラロダン,モズタイシソウシ,0.21833639451549341,0.1194536165906204,0.10719991868740382,0.0979841850129373,0.09888277792487302,0.012253697903216579,0.009215733674466514,1.8277922489676832,1.1143069701288533,1.0940532767941042,0.21833639451549341,0.33779001110611384,0.44498992979351765,2.4593574821712254,0.8870257108253986,0.0706651317998053,0.287592919408212,ビービーシナジー,ナムラロダン,チョウスター,0,0,0,0,0,51.0,3.390129684175255,0.0196078431372549,0.2753661233950249,15.04367229314627,UNSET
2026-0802-07-02-04-05,2026-08-02,中京,5,アンティスマ,シエーナカラー,シャンドラテ,0.220193126978248,0.1632134554488728,0.14289705118019366,0.11538039522930905,0.05697967152937519,0.020316404268679145,0.027516655950884608,1.3491113607800815,1.142175112088633,1.2384864074715425,0.220193126978248,0.3834065824271208,0.5263036336073145,2.0604941468322115,0.9377712993408386,0.038317049761005265,0.13915338797510007,アンティスマ,ブラックドレス,デールエルバハリ,1,0,0,0,0,21.0,6.61944639599428,0.047619047619047616,0.10345098757379634,3.172470739049723,CHAOTIC_SKIP
2026-0802-07-02-04-06,2026-08-02,中京,6,アイニードユー,トミーバローズ,トライアンフパス,0.26188479881334564,0.17917833140471062,0.17316160522253488,0.12545468608737542,0.08270646740863502,0.006016726182175747,0.047706919135159453,1.4615874406254274,1.0347463063445472,1.3802721175511372,0.26188479881334564,0.44106313021805627,0.6142247354405912,1.9741277146627625,0.8984642421286193,0.11380021416517028,0.3696096601048806,トミーバローズ,アイニードユー,ロンドボス,0,1,0,0,0,34.0,2.5116119986676875,0.029411764705882353,0.3687389052743778,13.537122779328845,UNSET
2026-0802-07-02-04-07,2026-08-02,中京,7,タイトニット,ソーニーイシュー,ブレイクフォース,0.22324448689378115,0.20102897867548108,0.17184778826367267,0.1276633046312179,0.022215508218300067,0.029181190411808416,0.04418448363245478,1.1105089841507991,1.169808356026291,1.346101675497833,0.22324448689378115,0.42427346556926226,0.5961212538329349,1.9863447646598842,0.90402446119914,0.05871213503894616,0.17224527978386844,クールミラボー,ゼットリアン,サイモンザナドゥ,0,0,0,0,0,41.0,5.341553225411669,0.024390243902439025,0.16282122021676965,7.675670028887556,UNSET
2026-0802-07-02-04-08,2026-08-02,中京,8,サンマルノヴェル,セルヴァンス,ルクスレイモンド,0.21719234521032327,0.17866577770753964,0.13065719555618505,0.11154187916308601,0.03852656750278363,0.04800858215135459,0.019115316393099033,1.215634846231427,1.3674392516002687,1.1713734476819277,0.21719234521032327,0.39585812291786293,0.526515318474048,2.1747536155726745,0.9069427010607986,0.052274635114038605,0.1663936903119139,サンマルノヴェル,シルフズミスチーフ,ルクスレイモンド,1,0,0,0,0,27.0,5.416712848010463,0.037037037037037035,0.14757677360040444,4.98457288721092,UNSET
2026-0802-07-02-04-09,2026-08-02,中京,9,ゴールデンステップ,セイフウサツキ,ボールドハーテッド,0.32352859213008095,0.20220304523751878,0.19889168199876175,0.08697302626578042,0.12132554689256217,0.0033113632387570258,0.11191865573298133,1.6000183961129097,1.016649078561152,2.2868202997900715,0.32352859213008095,0.5257316373675998,0.7246233193663615,1.8208964701342787,0.8287256973712819,0.0806098284299644,0.24381173634778974,ボールドハーテッド,ゴールデンステップ,セイフウサツキ,0,0,0,1,0,28.0,3.837728249571205,0.03571428571428571,0.22485653508620518,7.2959829824137445,THREE_HORSE
2026-0802-07-02-04-10,2026-08-02,中京,10,スターシップ,ブームバップビート,アメリカンイズム,0.15806737528000045,0.1548094874990564,0.1329959911596746,0.11824418373226582,0.0032578877809440465,0.021813496339381816,0.014751807427408767,1.0210444969076196,1.164016194391849,1.124757150514993,0.15806737528000045,0.31287686277905685,0.44587285393873144,2.4247379909577824,0.918789434298223,0.049108436709455625,0.13931325992869698,スターシップ,カイラーサ,ブームバップビート,1,0,0,0,0,34.0,6.1687248420835274,0.029411764705882353,0.13269629256681703,5.511673947271779,UNSET
2026-0802-07-02-04-11,2026-08-02,中京,11,レッドヴァリアート,ビップヴォルフ,メイショウナルカミ,0.2707895624568425,0.2638070574031408,0.19748232524717538,0.1074927936358692,0.006982505053701682,0.06632473215596543,0.08998953161130618,1.0264682269020242,1.3358514847997218,1.8371680423168166,0.2707895624568425,0.5345966198599833,0.7320789451071587,1.6662847174377338,0.9299712076619416,0.04538787933401369,0.11526366200554941,メイショウナルカミ,メイショウアゴナス,ビップヴォルフ,0,0,0,0,0,25.0,6.667460251289546,0.04,0.10998214647122809,3.7495536617807024,THREE_HORSE
2026-0802-07-02-04-12,2026-08-02,中京,12,アラビアンジョイ,モンシーク,ミッキーラヴィータ,0.22979317890379394,0.21821872028070302,0.1686307101467804,0.08217777231460792,0.011574458623090922,0.04958801013392261,0.08645293783217249,1.0530406310155347,1.2940627486580585,2.0520233804975585,0.22979317890379394,0.44801189918449696,0.6166426093312773,2.269879099789826,0.8011677287034504,0.05973804070393247,0.187443952994123,アラビアンジョイ,モンシーク,ミッキーラヴィータ,1,1,1,1,1,59.0,5.168526122881721,0.01694915254237288,0.1765296025659496,11.415246551391027,THREE_HORSE
2026-0808-01-01-05-01,2026-08-08,札幌,1,ルージュボニート,ジーティービキニ,ジェイストリーク,0.15196833984584307,0.1483899061812103,0.1124876682568486,0.10730566076548204,0.0035784336646327575,0.035902237924361716,0.005182007491366561,1.0241150746484255,1.319165989309907,1.0482920234999709,0.15196833984584307,0.3003582460270534,0.412845914283902,2.4256637481619525,0.9191402251634996,0.05364699132953878,0.1707342527625805,ルージュボニート,マーゴットクリュグ,ジェイストリーク,1,0,0,0,0,28.0,5.513477141647857,0.03571428571428571,0.14565945980216383,5.078464874460587,UNSET
2026-0808-01-01-05-02,2026-08-08,札幌,2,チカバリエンテ,ショパンコンクール,リアルジャパン,0.23166826041671937,0.14183922409140726,0.14103331865813065,0.1195376613496463,0.08982903632531211,0.0008059054332766047,0.02149565730848435,1.6333159032752635,1.0057142910692625,1.1798233047709525,0.23166826041671937,0.37350748450812665,0.5145408031662573,2.2770262886792647,0.8877470746372856,0.07023516200072986,0.24912555694763974,チカバリエンテ,ジャストワナフライ,ルギッドドランジュ,1,0,0,0,0,30.0,3.7848461257486017,0.03333333333333333,0.23087820044525875,7.926346013357763,UNSET
2026-0808-01-01-05-03,2026-08-08,札幌,3,イトシサ,シンエンドーツダ,デルマバンダイサン,0.1937142833591717,0.1494595675515368,0.13219697863208021,0.0972894417162698,0.0442547158076349,0.01726258891945659,0.034907536915810417,1.2960982460515613,1.130582325693694,1.3588008760253045,0.1937142833591717,0.3431738509107085,0.47537082954278875,2.3716621047662243,0.8986777506315041,0.050676793080598526,0.16951803983517189,インタノン,リン,ビレッジルイーザ,0,0,0,0,0,44.0,5.418145536941567,0.022727272727272728,0.16183772154648385,8.120859748045289,UNSET
2026-0808-01-01-05-04,2026-08-08,札幌,4,モルニケ,アセンブリールーム,グロリアスマーチ,0.1743083549964051,0.15159487328764482,0.12943655216075856,0.09932773554118851,0.02271348170876028,0.02215832112688626,0.030108816619570045,1.1498301440950607,1.1711906007768649,1.30312597438693,0.1743083549964051,0.32590322828404994,0.4553397804448085,2.384785602172231,0.903650548023488,0.07884614967448735,0.2606576844585111,ダノンフィオーレ,モルニケ,アセンブリールーム,0,0,0,0,0,55.0,3.667172386619296,0.01818181818181818,0.25450784419914313,14.997931430952873,UNSET
2026-0808-01-01-05-05,2026-08-08,札幌,5,レイテスツドリーム,ジーフォーリア,イドム,0.08333333333333336,0.08333333333333336,0.08333333333333336,0.08333333333333336,0.0,0.0,0.0,1.0,1.0,1.0,0.08333333333333336,0.1666666666666667,0.25000000000000006,2.4849066497880012,1.0000000000000004,0.0,0.0,シルバーウィル,シネファイル,ロマノヴェリテ,0,0,0,0,0,1998.0,12.499369252946128,0.0005005005005005005,0.07950353648434959,159.84806589573049,CHAOTIC_SKIP
2026-0808-01-01-05-06,2026-08-08,札幌,6,ウィスカーパッド,ゴコウコイコイ,ウインカトリーヌ,0.15046803254625157,0.14752920049193136,0.11337046802873418,0.0910401493805552,0.0029388320543202173,0.03415873246319717,0.022330318648178984,1.0199203414952482,1.3013018562694785,1.2452798990348362,0.15046803254625157,0.29799723303818293,0.4113677010669171,2.4736440723481135,0.9134409957914774,0.05248089439545533,0.17162263554347076,ウインカトリーヌ,ゴコウコイコイ,ウィスカーパッド,0,0,0,1,0,39.0,5.591206810229376,0.02564102564102564,0.1532112389846457,6.975238320401182,UNSET
2026-0808-01-01-05-07,2026-08-08,札幌,7,ワイドデコラシオン,グレイトソン,ランドスター,0.21829887789042585,0.19255110343173898,0.12990282593388996,0.122519198151619,0.025747774458686867,0.06264827749784901,0.00738362778227096,1.133719173766328,1.482270320506591,1.0602650677907117,0.21829887789042585,0.4108499813221648,0.5407528072560548,2.105638330452004,0.8781193884229566,0.08134352087347405,0.25298119864486873,ランドスター,ヨドノゴールド,ロードヴァルカン,0,0,0,0,0,38.0,3.7926375432020945,0.02631578947368421,0.23735296046852825,10.019412497804073,UNSET
2026-0808-01-01-05-08,2026-08-08,札幌,8,マメーアップル,サトノフレイ,スッサンエア,0.1300989498703737,0.12311505701338579,0.11025861513436123,0.09652420254278928,0.006983892856987917,0.012856441879024558,0.01373441259157196,1.0567265534079116,1.1166026061850831,1.1422898322882644,0.1300989498703737,0.2532140068837595,0.36347262201812075,2.5852098302286515,0.9324173504320686,0.06244764977222981,0.20755919741702578,ミレニアルピンク,レッドアイスピア,アンジュラフィーユ,0,0,0,0,0,73.0,4.536736470889094,0.0136986301369863,0.20672413552654878,16.09086189343806,CHAOTIC_SKIP
2026-0808-01-01-05-09,2026-08-08,札幌,9,ビーチイン,デルマサクラサク,カルミアクラウン,0.1909372092614886,0.1425674529225937,0.12299554780919222,0.09998786580265123,0.0483697563388949,0.019571905113401483,0.02300768200654099,1.339276288853649,1.1591269396495891,1.2301047414288437,0.1909372092614886,0.3335046621840823,0.45650020999327456,2.367095676395233,0.9228625389851306,0.05691601036357028,0.19754807338861075,カルミアクラウン,ランスノーブル,スリーケイ,0,0,0,0,0,17.0,4.548685274799965,0.058823529411764705,0.16102021434867309,3.737343643927442,UNSET
2026-0808-01-01-05-10,2026-08-08,札幌,10,スカイサーベイ,レーヴドロペラ,ビーオンザカバー,0.21577935076892785,0.21044078918828232,0.17527524001200287,0.12919437431458541,0.005338561580645523,0.035165549176279454,0.046080865697417456,1.0253684734848105,1.200630443717386,1.3566785778551904,0.21577935076892785,0.4262201399572102,0.6014953799692131,1.9150046702793369,0.9209225803637346,0.05715600786612446,0.1709908825809651,ビーオンザカバー,バルティカ,エボルヴィング,0,0,0,0,0,47.0,5.424015869097339,0.02127659574468085,0.1630886465654268,8.66516638857506,UNSET
2026-0808-01-01-05-11,2026-08-08,札幌,11,ナチュラルライズ,テーオーパスワード,ウェイワードアクト,0.18267082745780835,0.15116381010349686,0.11603542196112622,0.09661890333819839,0.031507017354311495,0.03512838814237064,0.019416518622927828,1.208429632282619,1.3027384875123669,1.2009598324146107,0.18267082745780835,0.3338346375613052,0.4498700595224314,2.270606259074201,0.9469163582045759,0.057015293576591325,0.20728484663259522,ルクソールカフェ,ペリエール,テーオーパスワード,0,0,0,0,0,94.0,4.322211148950155,0.010638297872340425,0.22072476273215955,21.748127696822998,CHAOTIC_SKIP
2026-0808-01-01-05-12,2026-08-08,札幌,12,ジーネキング,ブラックジェダイト,ヒズマスターピース,0.17199263983578755,0.13251017821267239,0.1320810632519496,0.11110812503453188,0.03948246162311517,0.0004291149607227873,0.02097293821741772,1.2979579542919921,1.003248875729477,1.1887615168638606,0.17199263983578755,0.3045028180484599,0.4365838813004095,2.3530022943729496,0.917367934586301,0.07732247989009058,0.2617648678997296,ブラックジェダイト,ジーネキング,レッドスティンガー,0,1,0,0,0,33.0,3.6448256871191864,0.030303030303030304,0.24405851283852512,9.053930923671329,UNSET
2026-0808-04-02-05-01,2026-08-08,新潟,1,グルーヴェンス,リーディンアクター,セイウンイーリス,0.2166573776749966,0.177490119327472,0.15445860298716546,0.08007037763397643,0.0391672583475246,0.023031516340306535,0.07438822535318904,1.2206728943331229,1.1491112563164922,1.9290355253879024,0.2166573776749966,0.3941474970024686,0.548606099989634,2.244301185209325,0.8749884977964832,0.06453994174094922,0.21435945980048687,グルーヴェンス,セイウンイーリス,トランサルピナ,1,0,0,0,0,19.0,4.530284451801827,0.05263157894736842,0.1681051122337495,4.193997132441241,THREE_HORSE
2026-0808-04-02-05-02,2026-08-08,新潟,2,リングスター,アイビーカイロス,ジャスパートレノ,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,1.0,1.0,1.0,0.09999999999999999,0.19999999999999998,0.3,2.3025850929940455,0.9999999999999998,0.0,0.0,ジャスパートレノ,スマートブライド,サザンヴィターレ,0,0,0,0,0,609.0,10.174915999595822,0.0016420361247947454,0.09663887352003407,59.853073973700745,CHAOTIC_SKIP
