horse_id,target_race_id,source_race_id,source_date,race_first_prize,normalized_source_class,baseline_used,filter_a_used,filter_b_used,reason
2023103065,2026-0704-02-01-07-06,2026-0307-09-01-05-02,2026-03-07,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104713,2026-0704-02-01-07-02,2026-0308-06-02-04-05,2026-03-08,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021103809,2026-0704-02-01-07-10,2026-0308-09-01-06-08,2026-03-08,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2023104679,2026-0704-02-01-07-02,2026-0314-06-02-05-01,2026-03-14,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103372,2026-0704-02-01-07-02,2026-0314-06-02-05-05,2026-03-14,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105035,2026-0704-02-01-07-07,2026-0314-06-02-05-11,2026-03-14,00210000,L,1,1,1,explicit/experimental prize tier
2023103441,2026-0704-02-01-07-06,2026-0314-07-01-01-03,2026-03-14,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022102308,2026-0704-02-01-07-10,2026-0314-09-01-07-06,2026-03-14,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023103577,2026-0704-02-01-07-06,2026-0315-06-02-06-02,2026-03-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103024,2026-0704-02-01-07-03,2026-0315-06-02-06-04,2026-03-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105268,2026-0704-02-01-07-03,2026-0315-06-02-06-04,2026-03-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102178,2026-0704-02-01-07-09,2026-0315-06-02-06-11,2026-03-15,00540000,G2,1,1,1,explicit/experimental prize tier
2023104338,2026-0704-02-01-07-03,2026-0315-07-01-02-03,2026-03-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102151,2026-0704-02-01-07-04,2026-0315-07-01-02-04,2026-03-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106965,2026-0704-02-01-07-04,2026-0315-07-01-02-04,2026-03-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104216,2026-0704-02-01-07-02,2026-0315-07-01-02-05,2026-03-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101938,2026-0704-02-01-07-02,2026-0315-09-01-08-05,2026-03-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101143,2026-0704-02-01-07-07,2026-0321-07-01-03-02,2026-03-21,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022102135,2026-0704-02-01-07-09,2026-0321-07-01-03-12,2026-03-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023101091,2026-0704-02-01-07-06,2026-0321-09-01-09-01,2026-03-21,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106148,2026-0704-02-01-07-02,2026-0321-09-01-09-05,2026-03-21,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021105715,2026-0704-02-01-07-07,2026-0321-09-01-09-12,2026-03-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023104156,2026-0704-02-01-07-08,2026-0322-06-02-08-07,2026-03-22,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023101046,2026-0704-02-01-07-06,2026-0322-07-01-04-01,2026-03-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101756,2026-0704-02-01-07-06,2026-0322-07-01-04-02,2026-03-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103475,2026-0704-02-01-07-06,2026-0322-07-01-04-04,2026-03-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104933,2026-0704-02-01-07-04,2026-0322-07-01-04-05,2026-03-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105537,2026-0704-02-01-07-02,2026-0322-07-01-04-05,2026-03-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022105162,2026-0704-02-01-07-07,2026-0322-07-01-04-08,2026-03-22,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023109031,2026-0704-02-01-07-07,2026-0322-09-01-10-03,2026-03-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105261,2026-0704-02-01-07-08,2026-0322-09-01-10-04,2026-03-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2019106416,2026-0704-02-01-07-09,2026-0328-06-03-01-07,2026-03-28,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023103771,2026-0704-02-01-07-03,2026-0328-07-01-05-02,2026-03-28,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106965,2026-0704-02-01-07-04,2026-0328-07-01-05-03,2026-03-28,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103441,2026-0704-02-01-07-06,2026-0328-07-01-05-04,2026-03-28,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103577,2026-0704-02-01-07-06,2026-0328-07-01-05-04,2026-03-28,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105261,2026-0704-02-01-07-08,2026-0328-07-01-05-05,2026-03-28,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101938,2026-0704-02-01-07-02,2026-0328-09-02-01-05,2026-03-28,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104632,2026-0704-02-01-07-03,2026-0329-06-03-02-01,2026-03-29,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103065,2026-0704-02-01-07-06,2026-0329-07-01-06-01,2026-03-29,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104669,2026-0704-02-01-07-04,2026-0329-07-01-06-03,2026-03-29,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103351,2026-0704-02-01-07-09,2026-0404-06-03-03-09,2026-04-04,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022107254,2026-0704-02-01-07-10,2026-0404-06-03-03-10,2026-04-04,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023105320,2026-0704-02-01-07-06,2026-0404-09-02-03-02,2026-04-04,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103024,2026-0704-02-01-07-03,2026-0405-06-03-04-01,2026-04-05,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104679,2026-0704-02-01-07-02,2026-0405-06-03-04-01,2026-04-05,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101675,2026-0704-02-01-07-04,2026-0411-03-01-01-02,2026-04-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103333,2026-0704-02-01-07-02,2026-0411-03-01-01-03,2026-04-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104338,2026-0704-02-01-07-03,2026-0411-03-01-01-03,2026-04-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105261,2026-0704-02-01-07-08,2026-0411-03-01-01-06,2026-04-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101046,2026-0704-02-01-07-06,2026-0411-06-03-05-01,2026-04-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103475,2026-0704-02-01-07-06,2026-0411-06-03-05-03,2026-04-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104156,2026-0704-02-01-07-08,2026-0411-06-03-05-09,2026-04-11,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023101796,2026-0704-02-01-07-03,2026-0411-09-02-05-02,2026-04-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104216,2026-0704-02-01-07-02,2026-0411-09-02-05-04,2026-04-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100997,2026-0704-02-01-07-07,2026-0411-09-02-05-06,2026-04-11,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022102308,2026-0704-02-01-07-10,2026-0411-09-02-05-07,2026-04-11,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023103528,2026-0704-02-01-07-07,2026-0412-03-01-02-02,2026-04-12,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106291,2026-0704-02-01-07-04,2026-0412-03-01-02-02,2026-04-12,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022105392,2026-0704-02-01-07-09,2026-0412-03-01-02-09,2026-04-12,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022102135,2026-0704-02-01-07-09,2026-0412-06-03-06-07,2026-04-12,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023101756,2026-0704-02-01-07-06,2026-0412-09-02-06-02,2026-04-12,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2020100060,2026-0704-02-01-07-10,2026-0412-09-02-06-08,2026-04-12,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023106285,2026-0704-02-01-07-02,2026-0418-03-01-03-02,2026-04-18,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103518,2026-0704-02-01-07-04,2026-0418-03-01-03-03,2026-04-18,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103771,2026-0704-02-01-07-03,2026-0418-03-01-03-04,2026-04-18,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021102200,2026-0704-02-01-07-10,2026-0418-03-01-03-11,2026-04-18,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022103778,2026-0704-02-01-07-10,2026-0418-03-01-03-11,2026-04-18,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022105443,2026-0704-02-01-07-10,2026-0418-03-01-03-11,2026-04-18,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023100609,2026-0704-02-01-07-03,2026-0418-09-02-07-01,2026-04-18,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021103809,2026-0704-02-01-07-10,2026-0418-09-02-07-09,2026-04-18,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023104669,2026-0704-02-01-07-04,2026-0419-03-01-04-01,2026-04-19,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103570,2026-0704-02-01-07-03,2026-0419-03-01-04-02,2026-04-19,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104632,2026-0704-02-01-07-03,2026-0419-03-01-04-02,2026-04-19,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101091,2026-0704-02-01-07-06,2026-0419-03-01-04-04,2026-04-19,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101873,2026-0704-02-01-07-04,2026-0419-03-01-04-05,2026-04-19,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2019106416,2026-0704-02-01-07-09,2026-0419-03-01-04-07,2026-04-19,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022105162,2026-0704-02-01-07-07,2026-0419-03-01-04-09,2026-04-19,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023103024,2026-0704-02-01-07-03,2026-0419-06-03-08-01,2026-04-19,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105555,2026-0704-02-01-07-03,2026-0419-06-03-08-01,2026-04-19,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101910,2026-0704-02-01-07-06,2026-0419-06-03-08-02,2026-04-19,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106148,2026-0704-02-01-07-02,2026-0419-09-02-08-02,2026-04-19,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104158,2026-0704-02-01-07-06,2026-0425-03-01-05-01,2026-04-25,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022106645,2026-0704-02-01-07-09,2026-0425-03-01-05-12,2026-04-25,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023101938,2026-0704-02-01-07-02,2026-0425-08-03-01-03,2026-04-25,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021105931,2026-0704-02-01-07-10,2026-0426-03-01-06-10,2026-04-26,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022104903,2026-0704-02-01-07-10,2026-0426-03-01-06-10,2026-04-26,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023105608,2026-0704-02-01-07-03,2026-0426-05-02-02-01,2026-04-26,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104713,2026-0704-02-01-07-02,2026-0426-05-02-02-05,2026-04-26,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103441,2026-0704-02-01-07-06,2026-0426-08-03-02-02,2026-04-26,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100610,2026-0704-02-01-07-04,2026-0426-08-03-02-03,2026-04-26,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104669,2026-0704-02-01-07-04,2026-0502-04-01-01-03,2026-05-02,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022102828,2026-0704-02-01-07-10,2026-0502-05-02-03-12,2026-05-02,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2022103778,2026-0704-02-01-07-10,2026-0502-05-02-03-12,2026-05-02,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2023102769,2026-0704-02-01-07-10,2026-0502-08-03-03-11,2026-05-02,00370000,G3,1,1,1,explicit/experimental prize tier
2021102312,2026-0704-02-01-07-07,2026-0503-04-01-02-07,2026-05-03,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022105162,2026-0704-02-01-07-07,2026-0503-04-01-02-07,2026-05-03,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023101046,2026-0704-02-01-07-06,2026-0503-05-02-04-01,2026-05-03,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103475,2026-0704-02-01-07-06,2026-0503-05-02-04-01,2026-05-03,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105555,2026-0704-02-01-07-03,2026-0503-05-02-04-01,2026-05-03,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103668,2026-0704-02-01-07-04,2026-0503-05-02-04-04,2026-05-03,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103372,2026-0704-02-01-07-02,2026-0503-05-02-04-05,2026-05-03,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101091,2026-0704-02-01-07-06,2026-0503-08-03-04-01,2026-05-03,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101756,2026-0704-02-01-07-06,2026-0509-04-01-03-02,2026-05-09,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101873,2026-0704-02-01-07-04,2026-0509-04-01-03-05,2026-05-09,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102332,2026-0704-02-01-07-04,2026-0509-04-01-03-05,2026-05-09,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103528,2026-0704-02-01-07-07,2026-0509-04-01-03-09,2026-05-09,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022102135,2026-0704-02-01-07-09,2026-0509-04-01-03-10,2026-05-09,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023106148,2026-0704-02-01-07-02,2026-0509-08-03-05-04,2026-05-09,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103570,2026-0704-02-01-07-03,2026-0510-04-01-04-01,2026-05-10,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104632,2026-0704-02-01-07-03,2026-0510-04-01-04-01,2026-05-10,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101938,2026-0704-02-01-07-02,2026-0510-08-03-06-04,2026-05-10,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106438,2026-0704-02-01-07-02,2026-0516-04-01-05-05,2026-05-16,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021105715,2026-0704-02-01-07-07,2026-0516-04-01-05-07,2026-05-16,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022102905,2026-0704-02-01-07-10,2026-0516-04-01-05-10,2026-05-16,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023106285,2026-0704-02-01-07-02,2026-0516-05-02-07-04,2026-05-16,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106291,2026-0704-02-01-07-04,2026-0516-05-02-07-05,2026-05-16,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103441,2026-0704-02-01-07-06,2026-0516-08-03-07-02,2026-05-16,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103612,2026-0704-02-01-07-04,2026-0516-08-03-07-03,2026-05-16,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106454,2026-0704-02-01-07-02,2026-0517-04-01-06-05,2026-05-17,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104679,2026-0704-02-01-07-02,2026-0517-04-01-06-06,2026-05-17,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101812,2026-0704-02-01-07-02,2026-0517-05-02-08-04,2026-05-17,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104713,2026-0704-02-01-07-02,2026-0517-05-02-08-04,2026-05-17,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022104973,2026-0704-02-01-07-08,2026-0517-05-02-08-08,2026-05-17,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022102828,2026-0704-02-01-07-10,2026-0517-05-02-08-10,2026-05-17,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023102669,2026-0704-02-01-07-02,2026-0517-08-03-08-04,2026-05-17,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106476,2026-0704-02-01-07-02,2026-0523-04-01-07-05,2026-05-23,00041500,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022107254,2026-0704-02-01-07-10,2026-0523-05-02-09-12,2026-05-23,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2023100610,2026-0704-02-01-07-04,2026-0523-08-03-09-03,2026-05-23,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102151,2026-0704-02-01-07-04,2026-0523-08-03-09-03,2026-05-23,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105608,2026-0704-02-01-07-03,2026-0524-05-02-10-01,2026-05-24,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103518,2026-0704-02-01-07-04,2026-0524-05-02-10-03,2026-05-24,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022103778,2026-0704-02-01-07-10,2026-0524-05-02-10-08,2026-05-24,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023105537,2026-0704-02-01-07-02,2026-0524-08-03-10-03,2026-05-24,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102402,2026-0704-02-01-07-04,2026-0530-05-02-11-03,2026-05-30,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106965,2026-0704-02-01-07-04,2026-0530-05-02-11-03,2026-05-30,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2020100060,2026-0704-02-01-07-10,2026-0530-05-02-11-12,2026-05-30,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2023103668,2026-0704-02-01-07-04,2026-0531-05-02-12-02,2026-05-31,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022102135,2026-0704-02-01-07-09,2026-0531-05-02-12-06,2026-05-31,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023104679,2026-0704-02-01-07-02,2026-0606-05-03-01-02,2026-06-06,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105268,2026-0704-02-01-07-03,2026-0606-05-03-01-02,2026-06-06,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106726,2026-0704-02-01-07-06,2026-0606-05-03-01-06,2026-06-06,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104347,2026-0704-02-01-07-03,2026-0606-05-03-01-07,2026-06-06,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103441,2026-0704-02-01-07-06,2026-0606-09-03-01-06,2026-06-06,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104632,2026-0704-02-01-07-03,2026-0607-05-03-02-02,2026-06-07,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105797,2026-0704-02-01-07-04,2026-0607-05-03-02-04,2026-06-07,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101796,2026-0704-02-01-07-03,2026-0613-02-01-01-02,2026-06-13,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2024100255,2026-0704-02-01-07-01,2026-0613-02-01-01-05,2026-06-13,00078000,1勝以上,1,1,0,explicit/experimental prize tier
2024106248,2026-0704-02-01-07-01,2026-0613-02-01-01-05,2026-06-13,00078000,1勝以上,1,1,0,explicit/experimental prize tier
2023106623,2026-0704-02-01-07-03,2026-0613-05-03-03-01,2026-06-13,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100637,2026-0704-02-01-07-06,2026-0613-05-03-03-07,2026-06-13,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105537,2026-0704-02-01-07-02,2026-0613-09-03-03-04,2026-06-13,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100609,2026-0704-02-01-07-03,2026-0614-02-01-02-02,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101046,2026-0704-02-01-07-06,2026-0614-02-01-02-02,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103372,2026-0704-02-01-07-02,2026-0614-02-01-02-02,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101143,2026-0704-02-01-07-07,2026-0614-02-01-02-03,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101598,2026-0704-02-01-07-02,2026-0614-02-01-02-04,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106438,2026-0704-02-01-07-02,2026-0614-02-01-02-04,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023109031,2026-0704-02-01-07-07,2026-0614-02-01-02-04,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2024106810,2026-0704-02-01-07-01,2026-0614-02-01-02-05,2026-06-14,00078000,1勝以上,1,1,0,explicit/experimental prize tier
2024107158,2026-0704-02-01-07-01,2026-0614-02-01-02-05,2026-06-14,00078000,1勝以上,1,1,0,explicit/experimental prize tier
2023106148,2026-0704-02-01-07-02,2026-0614-02-01-02-06,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106285,2026-0704-02-01-07-02,2026-0614-02-01-02-06,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106454,2026-0704-02-01-07-02,2026-0614-02-01-02-06,2026-06-14,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2019106416,2026-0704-02-01-07-09,2026-0614-02-01-02-09,2026-06-14,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022102308,2026-0704-02-01-07-10,2026-0614-02-01-02-10,2026-06-14,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022102828,2026-0704-02-01-07-10,2026-0614-02-01-02-10,2026-06-14,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022102905,2026-0704-02-01-07-10,2026-0614-02-01-02-10,2026-06-14,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023100937,2026-0704-02-01-07-10,2026-0614-02-01-02-12,2026-06-14,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023104933,2026-0704-02-01-07-04,2026-0620-02-01-03-01,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101091,2026-0704-02-01-07-06,2026-0620-02-01-03-02,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103024,2026-0704-02-01-07-03,2026-0620-02-01-03-02,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103771,2026-0704-02-01-07-03,2026-0620-02-01-03-02,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105555,2026-0704-02-01-07-03,2026-0620-02-01-03-02,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101812,2026-0704-02-01-07-02,2026-0620-02-01-03-03,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104338,2026-0704-02-01-07-03,2026-0620-02-01-03-03,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101796,2026-0704-02-01-07-03,2026-0620-02-01-03-04,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103570,2026-0704-02-01-07-03,2026-0620-02-01-03-04,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103577,2026-0704-02-01-07-06,2026-0620-02-01-03-04,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104679,2026-0704-02-01-07-02,2026-0620-02-01-03-04,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2024107000,2026-0704-02-01-07-01,2026-0620-02-01-03-06,2026-06-20,00078000,1勝以上,1,1,0,explicit/experimental prize tier
2023101938,2026-0704-02-01-07-02,2026-0620-02-01-03-07,2026-06-20,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100997,2026-0704-02-01-07-07,2026-0620-02-01-03-09,2026-06-20,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023105035,2026-0704-02-01-07-07,2026-0620-02-01-03-09,2026-06-20,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2020105796,2026-0704-02-01-07-08,2026-0620-02-01-03-10,2026-06-20,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022104164,2026-0704-02-01-07-08,2026-0620-02-01-03-10,2026-06-20,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022104973,2026-0704-02-01-07-08,2026-0620-02-01-03-10,2026-06-20,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023105261,2026-0704-02-01-07-08,2026-0620-02-01-03-10,2026-06-20,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023103333,2026-0704-02-01-07-02,2026-0621-02-01-04-01,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105199,2026-0704-02-01-07-07,2026-0621-02-01-04-01,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101910,2026-0704-02-01-07-06,2026-0621-02-01-04-03,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101088,2026-0704-02-01-07-06,2026-0621-02-01-04-04,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102669,2026-0704-02-01-07-02,2026-0621-02-01-04-04,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104216,2026-0704-02-01-07-02,2026-0621-02-01-04-04,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106476,2026-0704-02-01-07-02,2026-0621-02-01-04-04,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2024104503,2026-0704-02-01-07-01,2026-0621-02-01-04-05,2026-06-21,00078000,1勝以上,1,1,0,explicit/experimental prize tier
2024106857,2026-0704-02-01-07-01,2026-0621-02-01-04-05,2026-06-21,00078000,1勝以上,1,1,0,explicit/experimental prize tier
