horse_id,horse_name,races,first_date,last_date,bets,wins_when_bet,total_staked,total_return,avg_pred_prob,avg_odds,avg_popularity,mean_prediction_rank,last_race_id,last_actual_rank,roi
2022104221.0,ペイシャアーサー,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0148835746620654,829.0,13.0,13.0,2026-0829-01-02-03-07,9.0,
2022104190.0,ラトルシェ,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0481406969813893,360.0,9.0,7.0,2026-0830-04-03-04-09,2.0,
2022104180.0,ワンコールアウェイ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1079260537179326,99.0,4.0,4.0,2026-0829-07-03-03-08,9.0,
2022104106.0,ロンティケチャップ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.011837057582224,855.0,12.0,14.0,2026-0823-07-03-02-11,12.0,
2022104179.0,ツインピークス,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0517054812343156,116.0,4.0,8.0,2026-0822-04-03-01-10,8.0,
2022104177.0,シュガーハイ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0134113239102654,724.0,10.0,11.0,2026-0822-07-03-01-10,12.0,
2022104164.0,サイモンイロハニー,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0144033723908791,934.0,9.0,9.0,2026-0830-01-02-04-06,10.0,
2022104122.0,スカイダイバー,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0586304677199667,452.0,10.0,6.0,2026-0823-04-03-02-11,10.0,
2022104121.0,カウンティフェア,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0098153279826902,354.0,9.0,13.0,2026-0829-07-03-03-08,5.0,
2022104110.0,コンパクトファイト,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0312203567603848,1727.0,12.0,7.0,2026-0830-04-03-04-12,14.0,
2022104905.0,チリーゴールド,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0121452837619984,907.0,13.0,13.0,2026-0823-07-03-02-11,15.0,
2022104907.0,サトノパトリオット,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.1056798245696156,51.0,4.0,4.0,2026-0830-04-03-04-07,6.0,
2022104922.0,リラエンブレム,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0560891295272041,316.0,10.0,6.0,2026-0823-01-02-02-11,9.0,
2022104928.0,トリポリタニア,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.1670118621395473,31.0,1.0,2.0,2026-0823-07-03-02-07,1.0,
2022105708.0,ヴェーヌドール,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.010453649727893,1428.0,12.0,10.0,2026-0829-04-03-03-06,5.0,
2022105705.0,バルジール,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.1059888035884662,158.0,7.0,3.0,2026-0823-04-03-02-09,3.0,
2022105610.0,ウインハルモニア,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0196691005863518,180.0,11.0,11.0,2026-0823-01-02-02-10,14.0,
2022105601.0,エルマーゴ,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.1027495535218828,62.0,3.0,5.0,2026-0830-01-02-04-11,9.0,
2022105590.0,ワンモアスマイル,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0275142777261968,568.0,11.0,11.0,2026-0823-07-03-02-06,13.0,
2022105569.0,ルージュマローネ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0121136225682244,1374.0,9.0,9.0,2026-0829-01-02-03-12,12.0,
2022105552.0,ナグルファル,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0164345242906651,351.0,11.0,13.0,2026-0829-01-02-03-11,9.0,
2022105529.0,ミッドタウンナイト,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0105103182624144,1683.0,12.0,12.0,2026-0830-01-02-04-12,5.0,
2022105525.0,モルビド,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0390123862661122,364.0,8.0,8.0,2026-0830-01-02-04-12,10.0,
2022105520.0,ミッキーソルジャー,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0549814521983865,29.0,1.0,5.0,2026-0822-04-03-01-06,2.0,
2022105506.0,シドニーホバート,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0223801962904938,1233.0,11.0,10.0,2026-0823-01-02-02-07,9.0,
2022105478.0,ダノンミッション,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.1291543640518914,67.0,4.0,3.0,2026-0830-01-02-04-11,5.0,
2022105475.0,レディーミコノス,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0529561552481719,130.0,5.0,6.0,2026-0822-04-03-01-06,12.0,
2022105461.0,コウセイケンタロス,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0038676835686035,3495.0,13.0,13.0,2026-0829-04-03-03-09,13.0,
2022105459.0,エテオクロス,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0362890437577128,281.0,7.0,6.0,2026-0830-04-03-04-12,5.0,
2022105738.0,ロフティストーリー,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0883335435963686,62.0,3.0,3.0,2026-0823-04-03-02-06,8.0,
2022105748.0,リードプリンシパル,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.040918564563117,971.0,12.0,10.0,2026-0829-07-03-03-06,7.0,
2022105755.0,スリールミニョン,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0542379147003068,241.0,10.0,7.0,2026-0822-04-03-01-07,15.0,
2022105813.0,ルージュミレネール,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0223616603908738,513.0,10.0,13.0,2026-0822-04-03-01-09,12.0,
2022105973.0,ハヤブサオヒメサマ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.1000126172585897,99.0,8.0,4.0,2026-0823-01-02-02-10,8.0,
2017104238.0,フームスムート,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0021825342575768,4090.0,16.0,16.0,2026-0830-07-03-04-06,15.0,
2022105863.0,ルシャルムール,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0427983752277545,43.0,2.0,5.0,2026-0829-04-03-03-06,4.0,
2022105848.0,ステイクオール,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0587391952143689,123.0,5.0,5.0,2026-0830-07-03-04-05,3.0,
2022105830.0,モンドデラモーレ,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.091857794234672,41.0,1.0,6.0,2026-0830-01-02-04-11,2.0,
2022105814.0,サイモンノーブル,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0345181066804833,1090.0,9.0,7.0,2026-0830-07-03-04-10,6.0,
2022105807.0,パワースナッチ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.182969514189863,87.0,5.0,3.0,2026-0823-04-03-02-08,6.0,
2022105766.0,ドーギッド,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0376974005955105,601.0,10.0,9.0,2026-0823-01-02-02-09,10.0,
2022105801.0,ショウナンサムデイ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0996105628730925,49.0,3.0,4.0,2026-0822-01-02-01-11,3.0,
2022105796.0,アリスメティーク,1,2026-08-29,2026-08-29,1,0,100.0,0.0,0.2191021364506197,25.0,1.0,1.0,2026-0829-01-02-03-11,12.0,-1.0
2022105794.0,ラテライト,2,2026-08-22,2026-08-29,0,0,0.0,0.0,0.033481642393814,202.0,6.5,7.5,2026-0829-07-03-03-09,4.0,
2022105791.0,ブルックリンダンス,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.051424349621254,342.0,10.0,7.0,2026-0822-07-03-01-06,14.0,
2022105775.0,ルグランヴァン,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0975013521066596,44.0,2.0,4.0,2026-0822-07-03-01-07,7.0,
2022105773.0,リアライズオーラム,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0081007014681747,135.0,4.0,13.0,2026-0829-04-03-03-06,3.0,
2022105456.0,オストラヴァ,1,2026-08-30,2026-08-30,1,0,100.0,0.0,0.2964860878681234,36.0,2.0,1.0,2026-0830-04-03-04-07,3.0,-1.0
2022105454.0,シャドウメテオ,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.1053383573977127,90.0,5.0,5.0,2026-0830-04-03-04-07,1.0,
2022105435.0,ボンヌソワレ,1,2026-08-29,2026-08-29,1,0,100.0,0.0,0.2109982805504652,46.0,2.0,1.0,2026-0829-07-03-03-07,3.0,-1.0
2022105070.0,ジャサルディア,1,2026-08-22,2026-08-22,1,0,100.0,0.0,0.2688036394228121,33.0,2.0,1.0,2026-0822-04-03-01-06,3.0,-1.0
2022105190.0,ブルーミングローズ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0286391489940923,94.0,3.0,8.0,2026-0823-07-03-02-05,7.0,
2022105130.0,スターエンブレム,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.018184390633366,652.0,13.0,13.0,2026-0822-04-03-01-10,12.0,
2022105100.0,フォンデネージュ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0372266674939045,172.0,6.0,7.0,2026-0822-04-03-01-09,9.0,
2022105095.0,ツァガーンサル,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0343093682742517,215.0,8.0,9.0,2026-0822-04-03-01-09,10.0,
2022105077.0,ワイルドブッター,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0378551967122467,172.0,7.0,7.0,2026-0823-07-03-02-08,3.0,
2022105071.0,ショウナンザナドゥ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0527333982662156,124.0,5.0,8.0,2026-0822-04-03-01-07,1.0,
2022105030.0,エリーナストーム,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0239155230845141,195.0,7.0,11.0,2026-0829-04-03-03-07,16.0,
2022105201.0,ラマンシュ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0060086998690061,1274.0,14.0,14.0,2026-0822-07-03-01-06,10.0,
2022105022.0,ライノ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.049804905387976,109.0,5.0,8.0,2026-0822-07-03-01-06,1.0,
2022105018.0,バルティカ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.095187183612383,54.0,2.0,4.0,2026-0829-01-02-03-11,2.0,
2022105011.0,リンゲルブルーメ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0181836298757121,191.0,7.0,11.0,2026-0829-07-03-03-10,9.0,
2022105002.0,ボウウィンドウ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0955453311622619,20.0,1.0,5.0,2026-0829-04-03-03-07,1.0,
2022105001.0,グレヴィレア,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0277519748291172,1240.0,12.0,12.0,2026-0822-04-03-01-09,11.0,
2022104942.0,シルバーレイン,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0237775800232025,297.0,7.0,9.0,2026-0823-04-03-02-08,8.0,
2022105191.0,スペードギニー,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0197187060378843,520.0,9.0,9.0,2026-0823-04-03-02-10,9.0,
2022105217.0,ヴァイオパイシーズ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.101915162063688,308.0,9.0,4.0,2026-0822-04-03-01-09,6.0,
2022105400.0,ピティロディア,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0764489972665252,820.0,9.0,6.0,2026-0823-01-02-02-08,7.0,
2022105339.0,スピリットサージ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0120101865471381,727.0,14.0,15.0,2026-0822-04-03-01-10,10.0,
2022105394.0,ハニードレス,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0491403606006984,152.0,7.0,8.0,2026-0829-01-02-03-11,3.0,
2022105392.0,スタードメイソン,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0185322173278978,521.0,10.0,10.0,2026-0830-01-02-04-08,11.0,
2022105376.0,ティピティーナ,1,2026-08-23,2026-08-23,1,0,100.0,0.0,0.271471696871971,147.0,6.0,1.0,2026-0823-04-03-02-09,14.0,-1.0
2022105365.0,オプレントジュエル,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1462534666908535,143.0,6.0,4.0,2026-0829-04-03-03-09,11.0,
2022105362.0,マルカベント,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0040507319403531,2742.0,14.0,14.0,2026-0829-04-03-03-06,11.0,
2022105343.0,デルマサクラサク,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.1222267289924809,64.0,4.0,3.0,2026-0830-01-02-04-06,9.0,
2022105338.0,リポサンテ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.2025063428027837,21.0,1.0,2.0,2026-0823-04-03-02-10,1.0,
2022105252.0,バトラーズワーフ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0152642470189487,503.0,7.0,8.0,2026-0823-07-03-02-09,7.0,
2022105326.0,コートアリシアン,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.1508080432550061,51.0,3.0,2.0,2026-0822-04-03-01-06,5.0,
2022105317.0,ミーントゥビー,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0458493597605344,74.0,4.0,7.0,2026-0823-01-02-02-12,5.0,
2022105293.0,キャトルエピス,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0231132232763794,141.0,7.0,11.0,2026-0829-04-03-03-10,9.0,
2022105291.0,ランフォーヴァウ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0436016227503776,143.0,7.0,10.0,2026-0822-04-03-01-07,16.0,
2022105290.0,レッドヴァリアート,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.219878931286406,60.0,4.0,2.0,2026-0830-07-03-04-10,1.0,
2022105267.0,サウンドルーチェ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0211394786321606,513.0,10.0,10.0,2026-0822-01-02-01-08,5.0,
2022103473.0,ベルサ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0166008445235622,249.0,8.0,11.0,2026-0823-07-03-02-11,2.0,
2022103443.0,ポップグルーヴ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0305073821699653,1152.0,13.0,9.0,2026-0823-04-03-02-11,9.0,
2022103394.0,ドルビナ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0165287573380561,2081.0,15.0,14.0,2026-0822-04-03-01-10,14.0,
2022101418.0,レストプレドゥモア,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0998588335902397,134.0,8.0,5.0,2026-0822-01-02-01-07,2.0,
2022100816.0,ジンガー,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.002961066632741,3123.0,15.0,15.0,2026-0829-04-03-03-06,14.0,
2022100660.0,ロードヴァルカン,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.177040937323466,66.0,3.0,2.0,2026-0822-01-02-01-07,7.0,
2022100642.0,キャッスルレイク,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1243222330093572,119.0,5.0,3.0,2026-0829-07-03-03-08,4.0,
2022100637.0,ロードアルディート,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.2013326193113638,52.0,3.0,2.0,2026-0829-01-02-03-08,4.0,
2022100622.0,マジックローズ,1,2026-08-30,2026-08-30,1,0,100.0,0.0,0.1655474773642575,57.0,2.0,1.0,2026-0830-01-02-04-11,12.0,-1.0
2022100557.0,ロードスカイブルー,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0091922938185307,799.0,8.0,8.0,2026-0822-01-02-01-12,6.0,
2022100526.0,コスモコンフェルマ,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0431634151343056,82.0,4.0,6.0,2026-0830-04-03-04-06,12.0,
2022100511.0,サザンティスプーン,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.022288683479475,299.0,9.0,12.0,2026-0822-04-03-01-10,6.0,
2022100497.0,スマートブル,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0102449287372507,842.0,10.0,12.0,2026-0830-04-03-04-12,9.0,
2022100458.0,シンギタイ,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0091551410912005,2351.0,13.0,13.0,2026-0830-07-03-04-05,13.0,
2022100439.0,ハギノコラソン,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0747997519387465,841.0,13.0,6.0,2026-0829-04-03-03-07,12.0,
2022100390.0,アバレリュウ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0315289763279189,403.0,9.0,8.0,2026-0829-04-03-03-06,8.0,
2022100382.0,ビップディラン,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.1186133315339175,47.0,2.0,3.0,2026-0823-07-03-02-06,1.0,
2022100381.0,オリバナム,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0408518738767483,236.0,9.0,8.0,2026-0829-04-03-03-07,8.0,
2022100366.0,リトムテール,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0076764685340887,2472.0,16.0,15.0,2026-0823-07-03-02-08,16.0,
2022100912.0,ココデイック,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0696437659700923,115.0,6.0,5.0,2026-0822-01-02-01-12,7.0,
2022101005.0,マロンカラノテガミ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0062501632353552,972.0,9.0,11.0,2026-0822-01-02-01-12,11.0,
2022101032.0,ワカミヤイリオス,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0069901085392851,2430.0,15.0,15.0,2026-0829-04-03-03-10,17.0,
2022101265.0,テンペストヒロイン,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0132726888526037,530.0,11.0,14.0,2026-0823-04-03-02-11,14.0,
2022101405.0,ララバニュルス,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.1082403396651,84.0,4.0,3.0,2026-0830-01-02-04-10,4.0,
2022101403.0,タイセイレグノ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0268619977584432,707.0,12.0,9.0,2026-0829-07-03-03-10,10.0,
2022101400.0,マーゴットレジーナ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0281872950468453,172.0,6.0,9.0,2026-0823-07-03-02-05,4.0,
2022101396.0,サンライズブレイク,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0332613033582611,176.0,8.0,8.0,2026-0823-07-03-02-08,9.0,
2022101286.0,クラウンアールシー,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0410764616846965,687.0,11.0,6.0,2026-0830-01-02-04-08,7.0,
2022101281.0,クラウンフリード,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0047677757359385,5232.0,15.0,14.0,2026-0830-04-03-04-12,10.0,
2022101255.0,ステイアンビシャス,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.1170754025400034,59.0,5.0,4.0,2026-0823-01-02-02-07,6.0,
2022101039.0,オーケーダイナ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0095495503603978,553.0,10.0,12.0,2026-0823-01-02-02-06,11.0,
2022101204.0,サツキレジーナ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.168647587277048,51.0,3.0,2.0,2026-0823-04-03-02-11,3.0,
2022101197.0,マイエレメント,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0331319298896623,193.0,7.0,11.0,2026-0822-04-03-01-06,9.0,
2022101175.0,ピエナフェーヴル,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1170474336667244,66.0,2.0,2.0,2026-0829-04-03-03-07,5.0,
2022101141.0,ガンバレベアー,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0144829440059649,909.0,11.0,11.0,2026-0830-04-03-04-12,8.0,
2022101114.0,アイファージェット,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0040067902087373,3633.0,13.0,15.0,2026-0830-04-03-04-12,15.0,
2022101053.0,ペガサスノース,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0123952145821125,897.0,15.0,14.0,2026-0829-01-02-03-07,3.0,
2022100348.0,ヨドノタイヨウ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1016477668023137,136.0,5.0,4.0,2026-0829-04-03-03-06,2.0,
2022100321.0,リメンバーヒム,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0174636663880513,941.0,7.0,8.0,2026-0829-01-02-03-12,3.0,
2022100274.0,マイネルアズーロ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1024395993315391,89.0,4.0,4.0,2026-0829-04-03-03-07,4.0,
2021106550.0,タガノエルピーダ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0808884110684611,79.0,3.0,6.0,2026-0822-04-03-01-07,6.0,
2021106827.0,マイネルバーテクス,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0386198489661805,714.0,14.0,11.0,2026-0829-01-02-03-11,11.0,
2021106826.0,レッセパッセ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0145596989258119,726.0,12.0,10.0,2026-0823-01-02-02-12,10.0,
2021106811.0,マイネルモメンタム,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.107144143851891,171.0,6.0,4.0,2026-0823-04-03-02-10,7.0,
2021106694.0,ソウルアンドジャズ,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.167541726186313,43.0,2.0,2.0,2026-0822-07-03-01-06,2.0,
2021106635.0,インザモーメント,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0250071178744615,427.0,10.0,9.0,2026-0830-07-03-04-06,7.0,
2021106618.0,マハナ,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0316226127443131,2084.0,14.0,9.0,2026-0830-04-03-04-06,14.0,
2021106369.0,チャンネルトンネル,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.088158054610079,57.0,3.0,4.0,2026-0829-07-03-03-07,2.0,
2021107025.0,スカイダンスタイム,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.003430687177052,4593.0,13.0,13.0,2026-0830-04-03-04-11,12.0,
2021106194.0,ウインデイジー,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0561754581841931,323.0,7.0,6.0,2026-0830-04-03-04-07,2.0,
2021106193.0,ウイントレメンデス,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0970638839964366,88.0,5.0,5.0,2026-0822-01-02-01-11,13.0,
2021106180.0,シーリュウシー,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.022464114646447,426.0,9.0,9.0,2026-0823-01-02-02-07,11.0,
2021106171.0,ブルーサン,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0624193287028733,686.0,12.0,7.0,2026-0823-07-03-02-07,15.0,
2021106105.0,クアトロジャック,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0120513777536799,1109.0,13.0,12.0,2026-0822-07-03-01-07,15.0,
2021106078.0,ブルーストレイル,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0062061107102318,2518.0,12.0,12.0,2026-0822-07-03-01-10,9.0,
2021106986.0,ミスエル,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0434845487781339,231.0,7.0,9.0,2026-0830-04-03-04-09,6.0,
2021107063.0,イツモニコニコ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0147636476547097,793.0,13.0,15.0,2026-0823-01-02-02-11,7.0,
2022100216.0,アルマグラース,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0132117369735204,2868.0,16.0,15.0,2026-0823-04-03-02-11,12.0,
2021110127.0,テリフィックプラン,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0143834649347354,239.0,8.0,11.0,2026-0822-07-03-01-07,6.0,
2022100162.0,ゴットランド,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0088432857590774,1594.0,13.0,12.0,2026-0829-04-03-03-06,10.0,
2022100154.0,メイショウズイウン,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0336846154748173,78.0,4.0,7.0,2026-0829-04-03-03-08,1.0,
2022100084.0,ジェットマグナム,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0652510596238512,795.0,11.0,4.0,2026-0822-04-03-01-06,6.0,
2022100080.0,リカントロポ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.09747425999023,200.0,7.0,5.0,2026-0823-07-03-02-06,11.0,
2022100044.0,ディープサミット,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0146009561577784,427.0,7.0,7.0,2026-0822-07-03-01-03,7.0,
2021110130.0,ドッビアーコ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.0142988436496875,595.0,13.0,14.0,2026-0829-01-02-03-11,8.0,
2021110107.0,グランメドウ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1066158437857685,251.0,9.0,4.0,2026-0829-07-03-03-10,15.0,
2021107192.0,アラレタバシル,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0716889253394045,42.0,2.0,5.0,2026-0823-04-03-02-06,2.0,
2021110023.0,エクストラバック,1,2026-08-22,2026-08-22,0,0,0.0,0.0,0.0338220414959877,281.0,11.0,10.0,2026-0822-01-02-01-10,5.0,
2021110012.0,アークドール,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.017836857865315,332.0,11.0,14.0,2026-0823-04-03-02-06,9.0,
2021110002.0,ワールドシリーズ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.034625680899529,1123.0,12.0,10.0,2026-0829-04-03-03-01,9.0,
2021109016.0,エフエイト,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0180770783320185,527.0,11.0,11.0,2026-0823-04-03-02-09,7.0,
2021107279.0,トクシージェネラル,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0237350322367803,1188.0,12.0,8.0,2026-0830-01-02-04-08,12.0,
2021107253.0,ニシノコマチムスメ,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.036950432448056,342.0,8.0,7.0,2026-0830-04-03-04-11,5.0,
2022101412.0,ワタシマツワ,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0339300901375922,179.0,9.0,10.0,2026-0830-01-02-04-11,1.0,
2022101445.0,マテンロウカナロア,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0807450734467229,72.0,5.0,6.0,2026-0830-01-02-04-09,7.0,
2022103308.0,ミッドセンチュリー,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1635333366789621,105.0,5.0,3.0,2026-0829-04-03-03-09,3.0,
2022101462.0,クラインシュミット,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0050661240701116,4108.0,14.0,14.0,2026-0823-01-02-02-06,12.0,
2022102961.0,シックスパック,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.016527267092666,743.0,9.0,11.0,2026-0830-01-02-04-09,9.0,
2022102939.0,アオイレーギーナ,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1063695714154395,103.0,5.0,5.0,2026-0829-07-03-03-06,2.0,
2022102920.0,ギフテッド,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0134999236704371,1179.0,13.0,12.0,2026-0823-07-03-02-06,9.0,
2022102905.0,ディアウス,1,2026-08-29,2026-08-29,0,0,0.0,0.0,0.1572654854069357,170.0,4.0,3.0,2026-0829-01-02-03-12,8.0,
2022102887.0,ナムラクララ,1,2026-08-23,2026-08-23,0,0,0.0,0.0,0.0303153906454274,220.0,8.0,11.0,2026-0823-01-02-02-11,13.0,
2022102882.0,タイセイカイザー,1,2026-08-30,2026-08-30,0,0,0.0,0.0,0.0854268321653475,385.0,9.0,4.0,2026-0830-07-03-04-06,11.0,
